CommunityID,Members,MotherID,FunIntegration,Coverage,CommunityScore,Round
com162,"[1, 103, 106, 117, 125, 129, 133, 137, 17, 174, 20, 202, 205, 250, 252, 256, 34, 35, 53, 54, 62, 63, 68, 74, 83, 84, 87, 88, 90, 92]",com121,0.063528218,21,0.192989806,2
com163,"[1, 101, 103, 106, 117, 129, 137, 17, 20, 209, 21, 25, 250, 252, 34, 35, 45, 62, 68, 69, 8, 83, 87, 90]",com97,0.059160694,21,0.119582926,2
com164,"[1, 10, 101, 106, 133, 137, 20, 205, 256, 62, 90]",com72,0.060255638,15,0.142310199,2
com165,"[1, 10, 103, 106, 137, 174, 20, 209, 21, 250, 252, 256, 34, 35, 53, 65, 68, 87, 88, 90]",com65,0.067447265,20,0.145075758,2
com166,"[1, 10, 101, 103, 117, 125, 133, 137, 17, 174, 20, 202, 205, 25, 250, 252, 256, 34, 35, 53, 54, 62, 63, 68, 74, 83, 84, 87, 88, 92]",com71,0.061434454,21,0.128578411,2
com167,"[10, 117, 202, 205, 256, 35, 65, 83, 87, 90, 92]",com66,0.067541215,17,0.167940348,2
com168,"[117, 202, 21, 256, 34, 35, 45, 53, 63, 65, 69, 74, 8]",com87,0.051992336,17,0.313131313,2
com169,"[1, 103, 106, 125, 174, 25, 250, 252, 34, 65, 8, 83, 84]",com95,0.071977413,21,0.146537378,2
com170,"[125, 133, 202, 205, 250, 256, 65, 84, 92]",com116,0.070186029,19,-0.033506144,2
com171,"[1, 103, 125, 137, 174, 20, 205, 209, 21, 250, 252, 256, 35, 63, 65, 68, 87]",com65,0.068839518,21,-0.056944444,2
com172,"[1, 103, 106, 117, 129, 133, 137, 17, 174, 20, 202, 205, 209, 21, 250, 252, 256, 34, 45, 53, 54, 63, 65, 68, 74, 83, 87, 88, 92]",com121,0.06352781,21,0.09265873,2
com173,"[1, 101, 117, 129, 133, 137, 17, 20, 202, 209, 25, 250, 256, 34, 35, 45, 53, 54, 62, 63, 68, 69, 74, 8, 83, 84, 87, 90, 92]",com77,0.055352299,21,0.0875,2
com174,"[1, 10, 101, 117, 125, 133, 137, 17, 174, 20, 202, 205, 250, 252, 256, 34, 35, 53, 54, 63, 68, 74, 83, 84, 87, 88, 92]",com71,0.062386159,20,0.177361751,2
com175,"[1, 103, 106, 125, 174, 202, 25, 250, 34, 65, 74, 8, 83, 84]",com95,0.063484863,21,0.135112647,2
com176,"[1, 103, 106, 174, 202, 205, 209, 21, 25, 250, 252, 256, 34, 35, 54, 63, 65, 69, 87, 90]",com65,0.065576505,21,0.261111111,2
