CommunityID,Members,MotherID,FunIntegration,Coverage,CommunityScore,Round
com64,"[10, 101, 17, 202, 209, 250, 68, 83]",com6,0.06967703966743541,21,0.1191969887076538,1
com65,"[1, 103, 106, 125, 137, 174, 20, 205, 209, 21, 250, 252, 256, 34, 35, 63, 65, 68, 87, 90]",com11,0.06816238613712636,21,0.2723463687150837,1
com66,"[117, 202, 205, 256, 35, 65, 83, 87, 90, 92]",com52,0.06712606030066348,17,0.016759776536312783,1
com67,"[1, 101, 103, 117, 137, 174, 20, 202, 205, 21, 252, 256, 34, 35, 45, 53, 54, 69, 74, 8, 83, 84, 87, 88, 90, 92]",com60,0.05987119910826024,19,0.08240223463687144,1
com68,"[1, 10, 103, 106, 125, 129, 137, 17, 174, 20, 205, 209, 21, 25, 250, 252, 256, 35, 45, 62, 63, 65, 68, 69, 74, 8, 83, 84, 87, 90, 92]",com5,0.06469800265230634,21,0.11032163584097199,1
com69,"[1, 10, 101, 103, 106, 117, 125, 137, 174, 20, 202, 205, 209, 21, 25, 250, 252, 256, 34, 53, 54, 62, 63, 65, 68, 69, 74, 83, 84, 87, 90, 92]",com51,0.0624592856849831,21,0.1874922777335953,1
com70,"[1, 10, 117, 125, 17, 174, 20, 202, 205, 21, 252, 256, 35, 45, 53, 62, 65, 69, 74, 8]",com55,0.05862990630353913,17,0.17597377943421227,1
com71,"[1, 103, 117, 125, 133, 137, 17, 174, 20, 202, 205, 250, 252, 256, 34, 35, 53, 54, 62, 63, 68, 74, 83, 84, 87, 88, 92]",com44,0.06378157143502482,21,0.17753120665742028,1
com72,"[1, 10, 101, 106, 133, 137, 20, 205, 25, 256, 45, 62, 87, 90]",com28,0.05615592554472974,17,0.20530726256983234,1
com73,"[1, 10, 101, 103, 106, 117, 125, 129, 133, 137, 17, 174, 20, 202, 205, 209, 21, 25, 250, 252, 256, 34, 35, 45, 53, 54, 63, 65, 68, 69, 74, 8, 83, 84, 87, 88, 90, 92]",com2,0.05965885317836943,21,0.1678224687933426,1
com74,"[1, 10, 106, 117, 125, 129, 133, 137, 17, 174, 202, 205, 21, 250, 252, 256, 45, 53, 54, 62, 63, 65, 68, 69, 74, 8, 83, 87, 88, 92]",com58,0.06220325149911417,20,0.10713008979202739,1
com75,"[129, 25, 256, 62, 87, 88]",com13,0.05419999999999998,14,-3.6624773066597574e-4,1
com76,"[117, 205, 250, 256, 62, 68]",com49,0.06269549949609472,13,-0.031487536708017294,1
com77,"[1, 101, 106, 117, 129, 133, 137, 17, 20, 202, 209, 25, 256, 34, 35, 45, 53, 54, 62, 63, 68, 69, 74, 8, 83, 84, 87, 90, 92]",com48,0.05252446541346155,19,0.15921787709497207,1
com78,"[129, 256, 34, 8]",com1,0.06338948902606312,13,0.039284888163013496,1
com79,"[101, 137, 174, 65, 88]",com23,0.05481828900541696,11,-0.0020901293206982874,1
com80,"[101, 202, 21, 256, 65, 68, 69, 74, 90]",com7,0.05035584451616149,13,-0.07628294036061034,1
com81,"[1, 101, 106, 129, 137, 174, 20, 202, 205, 252, 256, 34, 35, 45, 53, 62, 63, 69, 74, 83, 87, 88, 90, 92]",com18,0.06214857120092841,18,0.045367771306059346,1
com82,"[1, 10, 101, 103, 106, 117, 125, 137, 17, 174, 20, 205, 209, 21, 25, 250, 252, 256, 34, 35, 45, 53, 54, 62, 65, 68, 69, 74, 8, 83, 84, 87, 90, 92]",com26,0.0624555151792366,21,0.01657742192027316,1
com83,"[1, 101, 106, 129, 137, 174, 20, 202, 205, 21, 252, 256, 34, 35, 45, 53, 62, 63, 68, 69, 74, 83, 87, 88, 90, 92]",com18,0.06055343484565477,18,0.05517022633759284,1
com84,"[117, 202, 205, 256, 35, 65, 83, 87, 90, 92]",com52,0.06712606030066348,17,0.04926762460475045,1
com85,"[1, 10, 101, 106, 117, 125, 129, 133, 137, 17, 174, 20, 202, 209, 21, 25, 250, 252, 256, 34, 35, 45, 54, 62, 63, 65, 68, 69, 74, 8, 83, 84, 87, 88, 90, 92]",com22,0.06077115825114494,21,0.12713069294180504,1
com86,"[1, 101, 117, 129, 133, 137, 17, 20, 202, 209, 21, 25, 256, 34, 35, 45, 53, 54, 62, 63, 65, 68, 69, 74, 8, 83, 84, 87, 90, 92]",com48,0.05042292226219072,19,0.1352488614551447,1
com87,"[117, 202, 21, 256, 34, 35, 45, 53, 63, 65, 68, 69, 74, 8]",com57,0.04995932393579391,17,0.1810186256715109,1
com88,"[133, 205, 21, 256, 53, 54, 8, 83]",com21,0.0623226357686564,17,0.0693481276005547,1
com89,"[1, 10, 101, 103, 106, 117, 125, 133, 137, 17, 174, 20, 202, 205, 209, 21, 25, 250, 252, 256, 34, 35, 45, 53, 54, 62, 63, 65, 68, 69, 74, 8, 83, 84, 87, 88, 90, 92]",com2,0.05983860766438414,21,0.07583159640164568,1
com90,"[117, 125, 17, 174, 20, 202, 205, 21, 252, 256, 35, 45, 53, 62, 65, 68, 69, 74, 8, 90]",com55,0.05685826632091261,17,0.0679611650485436,1
com91,"[125, 133, 202, 205, 250, 256, 34, 65, 68, 69, 84, 88, 92]",com24,0.06130824365078538,19,0.12686617812636503,1
com92,"[1, 103, 106, 125, 129, 137, 17, 174, 20, 205, 209, 21, 25, 250, 252, 256, 34, 45, 62, 63, 65, 68, 69, 74, 8, 83, 84, 87, 90, 92]",com5,0.06318270287270097,21,0.21831869510664997,1
com93,"[10, 101, 17, 209, 250, 83]",com6,0.07418331916099771,21,0.08938547486033513,1
com94,"[1, 10, 101, 103, 106, 117, 129, 137, 17, 20, 202, 209, 21, 25, 250, 252, 34, 35, 45, 53, 62, 68, 69, 74, 8, 87]",com30,0.05713293635265469,20,0.2250046551127059,1
com95,"[1, 103, 106, 125, 174, 25, 250, 252, 34, 65, 74, 8, 83, 84]",com4,0.0715514305690074,21,0.14954400700454828,1
